id,Rings
140773,10.0
140774,11.0
140775,11.0
140776,11.0
140777,11.0
140778,11.0
140779,10.0
140780,11.0
140781,10.0
140782,10.0
140783,11.0
140784,10.0
140785,11.0
140786,11.0
140787,11.0
140788,11.0
140789,11.0
140790,10.0
140791,10.0
140792,11.0
140793,10.0
140794,11.0
140795,11.0
140796,10.0
140797,11.0
140798,10.0
140799,10.0
140800,11.0
140801,10.0
140802,10.0
140803,11.0
140804,12.0
140805,11.0
140806,11.0
140807,11.0
140808,10.0
140809,11.0
140810,11.0
140811,10.0
140812,11.0
140813,10.0
140814,11.0
140815,10.0
140816,10.0
140817,10.0
140818,11.0
140819,11.0
140820,11.0
140821,11.0
140822,10.0
140823,10.0
140824,11.0
140825,10.0
140826,10.0
140827,11.0
140828,11.0
140829,11.0
140830,10.0
140831,10.0
140832,10.0
140833,11.0
140834,10.0
140835,11.0
140836,10.0
140837,11.0
140838,10.0
140839,10.0
140840,11.0
140841,11.0
140842,11.0
140843,10.0
140844,10.0
140845,11.0
140846,11.0
140847,11.0
140848,10.0
140849,11.0
140850,11.0
140851,10.0
140852,10.0
140853,10.0
140854,10.0
140855,11.0
140856,11.0
140857,12.0
140858,11.0
140859,13.0
140860,11.0
140861,11.0
140862,11.0
140863,11.0
140864,11.0
140865,11.0
140866,11.0
140867,10.0
140868,12.0
140869,10.0
140870,11.0
140871,11.0
140872,11.0
140873,10.0
140874,10.0
140875,11.0
140876,11.0
140877,11.0
140878,11.0
140879,10.0
140880,10.0
140881,10.0
140882,11.0
140883,11.0
140884,10.0
140885,12.0
140886,11.0
140887,11.0
140888,11.0
140889,11.0
140890,10.0
140891,10.0
140892,10.0
140893,11.0
140894,10.0
140895,11.0
140896,11.0
140897,10.0
140898,11.0
140899,10.0
140900,11.0
140901,10.0
140902,12.0
140903,11.0
140904,10.0
140905,11.0
140906,10.0
140907,11.0
140908,11.0
140909,11.0
140910,11.0
140911,10.0
140912,11.0
140913,11.0
140914,11.0
140915,10.0
140916,10.0
140917,10.0
140918,11.0
140919,10.0
140920,10.0
140921,11.0
140922,11.0
140923,10.0
140924,11.0
140925,11.0
140926,10.0
140927,10.0
140928,11.0
140929,11.0
140930,11.0
140931,10.0
140932,10.0
140933,11.0
140934,10.0
140935,11.0
140936,11.0
140937,11.0
140938,11.0
140939,10.0
140940,10.0
140941,10.0
140942,11.0
140943,10.0
140944,11.0
140945,10.0
140946,11.0
140947,11.0
140948,11.0
140949,11.0
140950,11.0
140951,10.0
140952,10.0
140953,10.0
140954,10.0
140955,11.0
140956,11.0
140957,11.0
140958,10.0
140959,11.0
140960,11.0
140961,11.0
140962,10.0
140963,10.0
140964,10.0
140965,10.0
140966,11.0
140967,11.0
140968,11.0
140969,10.0
140970,10.0
140971,10.0
140972,11.0
140973,11.0
140974,10.0
140975,11.0
140976,11.0
140977,11.0
140978,11.0
140979,11.0
140980,10.0
140981,11.0
140982,11.0
140983,11.0
140984,11.0
140985,11.0
140986,11.0
140987,10.0
140988,11.0
140989,10.0
140990,10.0
140991,11.0
140992,12.0
140993,10.0
140994,11.0
140995,11.0
140996,10.0
140997,11.0
140998,10.0
140999,10.0
141000,12.0
141001,11.0
141002,10.0
141003,10.0
141004,11.0
141005,11.0
141006,10.0
141007,11.0
141008,11.0
141009,10.0
141010,11.0
141011,11.0
141012,10.0
141013,12.0
141014,10.0
141015,10.0
141016,11.0
141017,11.0
141018,11.0
141019,11.0
141020,11.0
141021,10.0
141022,11.0
141023,10.0
141024,10.0
141025,10.0
141026,11.0
141027,10.0
141028,10.0
141029,11.0
141030,10.0
141031,11.0
141032,11.0
141033,11.0
141034,10.0
141035,11.0
141036,10.0
141037,10.0
141038,11.0
141039,10.0
141040,12.0
141041,10.0
141042,10.0
141043,10.0
141044,11.0
141045,11.0
141046,10.0
141047,11.0
141048,11.0
141049,10.0
141050,10.0
141051,10.0
141052,10.0
141053,10.0
141054,11.0
141055,11.0
141056,11.0
141057,11.0
141058,10.0
141059,11.0
141060,10.0
141061,11.0
141062,10.0
141063,11.0
141064,11.0
141065,10.0
141066,11.0
141067,11.0
141068,11.0
141069,10.0
141070,11.0
141071,10.0
141072,11.0
141073,10.0
141074,10.0
141075,10.0
141076,11.0
141077,11.0
141078,10.0
141079,11.0
141080,10.0
141081,10.0
141082,11.0
141083,10.0
141084,11.0
141085,11.0
141086,11.0
141087,10.0
141088,10.0
141089,10.0
141090,11.0
141091,11.0
141092,11.0
141093,11.0
141094,10.0
141095,10.0
141096,11.0
141097,11.0
141098,11.0
141099,11.0
141100,10.0
141101,10.0
141102,11.0
141103,11.0
141104,11.0
141105,10.0
141106,11.0
141107,10.0
141108,10.0
141109,10.0
141110,10.0
141111,11.0
141112,11.0
141113,10.0
141114,10.0
141115,11.0
141116,10.0
141117,11.0
141118,11.0
141119,11.0
141120,11.0
141121,10.0
141122,10.0
141123,11.0
141124,11.0
141125,10.0
141126,11.0
141127,11.0
141128,10.0
141129,11.0
141130,10.0
141131,10.0
141132,10.0
141133,10.0
141134,10.0
141135,11.0
141136,12.0
141137,11.0
141138,11.0
141139,10.0
141140,11.0
141141,11.0
141142,11.0
141143,11.0
141144,10.0
141145,11.0
141146,11.0
141147,11.0
141148,11.0
141149,11.0
141150,11.0
141151,10.0
141152,10.0
141153,11.0
141154,10.0
141155,10.0
141156,11.0
141157,10.0
141158,10.0
141159,11.0
141160,10.0
141161,11.0
141162,10.0
141163,11.0
141164,10.0
141165,10.0
141166,12.0
141167,11.0
141168,10.0
141169,11.0
141170,11.0
141171,12.0
141172,11.0
141173,11.0
141174,10.0
141175,11.0
141176,11.0
141177,11.0
141178,11.0
141179,11.0
141180,11.0
141181,11.0
141182,11.0
141183,11.0
141184,10.0
141185,11.0
141186,11.0
141187,10.0
141188,11.0
141189,10.0
141190,10.0
141191,11.0
141192,10.0
141193,10.0
141194,11.0
141195,10.0
141196,10.0
141197,11.0
141198,11.0
141199,11.0
141200,10.0
141201,11.0
141202,10.0
141203,11.0
141204,11.0
141205,11.0
141206,10.0
141207,11.0
141208,11.0
141209,10.0
141210,11.0
141211,10.0
141212,10.0
141213,12.0
141214,11.0
141215,11.0
141216,11.0
141217,11.0
141218,10.0
141219,11.0
141220,10.0
141221,10.0
141222,10.0
141223,10.0
141224,11.0
141225,10.0
141226,10.0
141227,11.0
141228,11.0
141229,11.0
141230,10.0
141231,10.0
141232,11.0
141233,11.0
141234,10.0
141235,10.0
141236,11.0
141237,11.0
141238,11.0
141239,11.0
141240,11.0
141241,11.0
141242,11.0
141243,11.0
141244,11.0
141245,11.0
141246,11.0
141247,11.0
141248,11.0
141249,11.0
141250,10.0
141251,10.0
141252,10.0
141253,11.0
141254,11.0
141255,11.0
141256,11.0
141257,10.0
141258,11.0
141259,10.0
141260,11.0
141261,11.0
141262,10.0
141263,11.0
141264,11.0
141265,11.0
141266,11.0
141267,10.0
141268,11.0
141269,11.0
141270,10.0
141271,11.0
141272,11.0
141273,10.0
141274,11.0
141275,11.0
141276,10.0
141277,11.0
141278,11.0
141279,11.0
141280,10.0
141281,11.0
141282,11.0
141283,11.0
141284,10.0
141285,11.0
141286,10.0
141287,11.0
141288,10.0
141289,12.0
141290,10.0
141291,11.0
141292,10.0
141293,11.0
141294,10.0
141295,10.0
141296,11.0
141297,11.0
141298,11.0
141299,10.0
141300,11.0
141301,10.0
141302,11.0
141303,10.0
141304,10.0
141305,10.0
141306,11.0
141307,10.0
141308,10.0
141309,11.0
141310,11.0
141311,10.0
141312,11.0
141313,10.0
141314,12.0
141315,11.0
141316,11.0
141317,11.0
141318,11.0
141319,11.0
141320,10.0
141321,10.0
141322,11.0
141323,11.0
141324,10.0
141325,10.0
141326,10.0
141327,10.0
141328,10.0
141329,10.0
141330,11.0
141331,11.0
141332,11.0
141333,11.0
141334,11.0
141335,11.0
141336,10.0
141337,11.0
141338,10.0
141339,10.0
141340,11.0
141341,10.0
141342,10.0
141343,10.0
141344,10.0
141345,11.0
141346,11.0
141347,11.0
141348,12.0
141349,11.0
141350,11.0
141351,11.0
141352,10.0
141353,11.0
141354,10.0
141355,11.0
141356,10.0
141357,11.0
141358,11.0
141359,10.0
141360,11.0
141361,10.0
141362,10.0
141363,11.0
141364,11.0
141365,11.0
141366,10.0
141367,10.0
141368,11.0
141369,10.0
141370,11.0
141371,11.0
141372,10.0
141373,11.0
141374,11.0
141375,11.0
141376,10.0
141377,11.0
141378,10.0
141379,11.0
141380,11.0
141381,11.0
141382,10.0
141383,11.0
141384,10.0
141385,11.0
141386,11.0
141387,11.0
141388,11.0
141389,10.0
141390,11.0
141391,11.0
141392,10.0
141393,10.0
141394,10.0
141395,10.0
141396,11.0
141397,10.0
141398,11.0
141399,11.0
141400,10.0
141401,11.0
141402,11.0
141403,11.0
141404,10.0
141405,11.0
141406,11.0
141407,11.0
141408,11.0
141409,10.0
141410,10.0
141411,11.0
141412,11.0
141413,10.0
141414,10.0
141415,11.0
141416,11.0
141417,10.0
141418,10.0
141419,11.0
141420,10.0
141421,11.0
141422,11.0
141423,11.0
141424,11.0
141425,11.0
141426,10.0
141427,11.0
141428,10.0
141429,11.0
141430,11.0
141431,10.0
141432,10.0
141433,10.0
141434,10.0
141435,10.0
141436,10.0
141437,11.0
141438,11.0
141439,11.0
141440,11.0
141441,11.0
141442,10.0
141443,10.0
141444,10.0
141445,11.0
141446,10.0
141447,10.0
141448,11.0
141449,11.0
141450,11.0
141451,11.0
141452,10.0
141453,10.0
141454,11.0
141455,11.0
141456,12.0
141457,10.0
141458,11.0
141459,11.0
141460,11.0
141461,10.0
141462,11.0
141463,11.0
141464,11.0
141465,11.0
141466,10.0
141467,11.0
141468,10.0
141469,10.0
141470,10.0
141471,11.0
141472,11.0
141473,11.0
141474,11.0
141475,10.0
141476,10.0
141477,11.0
141478,10.0
141479,11.0
141480,11.0
141481,11.0
141482,11.0
141483,11.0
141484,11.0
141485,10.0
141486,11.0
141487,11.0
141488,11.0
141489,10.0
141490,11.0
141491,11.0
141492,11.0
141493,11.0
141494,11.0
141495,11.0
141496,10.0
141497,11.0
141498,11.0
141499,11.0
141500,11.0
141501,11.0
141502,11.0
141503,11.0
141504,11.0
141505,10.0
141506,11.0
141507,12.0
141508,10.0
141509,11.0
141510,10.0
141511,11.0
141512,10.0
141513,10.0
141514,10.0
141515,10.0
141516,12.0
141517,11.0
141518,11.0
141519,11.0
141520,10.0
141521,11.0
141522,11.0
141523,11.0
141524,10.0
141525,11.0
141526,11.0
141527,10.0
141528,11.0
141529,11.0
141530,11.0
141531,10.0
141532,10.0
141533,10.0
141534,11.0
141535,10.0
141536,11.0
141537,11.0
141538,11.0
141539,10.0
141540,10.0
141541,11.0
141542,10.0
141543,10.0
141544,11.0
141545,10.0
141546,10.0
141547,11.0
141548,11.0
141549,11.0
141550,10.0
141551,11.0
141552,10.0
141553,10.0
141554,11.0
141555,11.0
141556,10.0
141557,11.0
141558,11.0
141559,10.0
141560,11.0
141561,10.0
141562,11.0
141563,11.0
141564,11.0
141565,10.0
141566,10.0
141567,11.0
141568,11.0
141569,10.0
141570,10.0
141571,10.0
141572,10.0
141573,10.0
141574,10.0
141575,10.0
141576,10.0
141577,11.0
141578,11.0
141579,10.0
141580,11.0
141581,10.0
141582,11.0
141583,11.0
141584,10.0
141585,10.0
141586,11.0
141587,11.0
141588,11.0
141589,11.0
141590,12.0
141591,10.0
141592,11.0
141593,11.0
141594,11.0
141595,10.0
141596,10.0
141597,11.0
141598,11.0
141599,10.0
141600,10.0
141601,11.0
141602,10.0
141603,11.0
141604,11.0
141605,10.0
141606,12.0
141607,11.0
141608,11.0
141609,11.0
141610,10.0
141611,11.0
141612,11.0
141613,10.0
141614,11.0
141615,12.0
141616,11.0
141617,11.0
141618,11.0
141619,10.0
141620,11.0
141621,12.0
141622,10.0
141623,11.0
141624,10.0
141625,11.0
141626,11.0
141627,10.0
141628,11.0
141629,10.0
141630,11.0
141631,10.0
141632,10.0
141633,11.0
141634,11.0
141635,11.0
141636,11.0
141637,12.0
141638,11.0
141639,10.0
141640,11.0
141641,10.0
141642,10.0
141643,11.0
141644,11.0
141645,10.0
141646,11.0
141647,11.0
141648,10.0
141649,10.0
141650,11.0
141651,10.0
141652,10.0
141653,11.0
141654,10.0
141655,10.0
141656,11.0
141657,11.0
141658,11.0
141659,10.0
141660,11.0
141661,10.0
141662,10.0
141663,10.0
141664,10.0
141665,11.0
141666,10.0
141667,10.0
141668,10.0
141669,11.0
141670,12.0
141671,11.0
141672,10.0
141673,11.0
141674,10.0
141675,11.0
141676,10.0
141677,10.0
141678,10.0
141679,10.0
141680,10.0
141681,11.0
141682,10.0
141683,12.0
141684,10.0
141685,11.0
141686,10.0
141687,11.0
141688,11.0
141689,12.0
141690,10.0
141691,10.0
141692,10.0
141693,11.0
141694,11.0
141695,10.0
141696,11.0
141697,10.0
141698,10.0
141699,10.0
141700,10.0
141701,11.0
141702,11.0
141703,11.0
141704,10.0
141705,11.0
141706,10.0
141707,11.0
141708,11.0
141709,10.0
141710,12.0
141711,10.0
141712,10.0
141713,11.0
141714,11.0
141715,11.0
141716,10.0
141717,11.0
141718,11.0
141719,10.0
141720,11.0
141721,11.0
141722,12.0
141723,11.0
141724,11.0
141725,11.0
141726,10.0
141727,10.0
141728,10.0
141729,11.0
141730,11.0
141731,11.0
141732,11.0
141733,11.0
141734,11.0
141735,11.0
141736,11.0
141737,11.0
141738,11.0
141739,10.0
141740,10.0
141741,10.0
141742,11.0
141743,10.0
141744,11.0
141745,11.0
141746,11.0
141747,10.0
141748,10.0
141749,10.0
141750,11.0
141751,10.0
141752,12.0
141753,11.0
141754,11.0
141755,11.0
141756,10.0
141757,10.0
141758,11.0
141759,10.0
141760,11.0
141761,11.0
141762,11.0
141763,11.0
141764,11.0
141765,11.0
141766,10.0
141767,11.0
141768,10.0
141769,10.0
141770,11.0
141771,11.0
141772,10.0
141773,10.0
141774,11.0
141775,11.0
141776,11.0
141777,11.0
141778,11.0
141779,11.0
141780,11.0
141781,10.0
141782,10.0
141783,10.0
141784,10.0
141785,11.0
141786,10.0
141787,10.0
141788,11.0
141789,12.0
141790,10.0
141791,11.0
141792,11.0
141793,11.0
141794,11.0
141795,10.0
141796,10.0
141797,10.0
141798,11.0
141799,11.0
141800,11.0
141801,11.0
141802,11.0
141803,11.0
141804,11.0
141805,11.0
141806,11.0
141807,10.0
141808,11.0
141809,11.0
141810,11.0
141811,10.0
141812,10.0
141813,11.0
141814,10.0
141815,11.0
141816,11.0
141817,11.0
141818,11.0
141819,11.0
141820,11.0
141821,11.0
141822,10.0
141823,10.0
141824,11.0
141825,11.0
141826,11.0
141827,11.0
141828,10.0
141829,11.0
141830,11.0
141831,11.0
141832,10.0
141833,11.0
141834,10.0
141835,11.0
141836,11.0
141837,11.0
141838,11.0
141839,11.0
141840,11.0
141841,10.0
141842,11.0
141843,11.0
141844,10.0
141845,10.0
141846,11.0
141847,11.0
141848,11.0
141849,11.0
141850,10.0
141851,10.0
141852,10.0
141853,12.0
141854,10.0
141855,10.0
141856,10.0
141857,11.0
141858,11.0
141859,11.0
141860,10.0
141861,11.0
141862,11.0
141863,10.0
141864,11.0
141865,10.0
141866,11.0
141867,11.0
141868,11.0
141869,10.0
141870,11.0
141871,10.0
141872,11.0
141873,11.0
141874,11.0
141875,11.0
141876,11.0
141877,10.0
141878,10.0
141879,11.0
141880,11.0
141881,11.0
141882,10.0
141883,10.0
141884,10.0
141885,10.0
141886,10.0
141887,10.0
141888,10.0
141889,11.0
141890,11.0
141891,11.0
141892,11.0
141893,11.0
141894,12.0
141895,11.0
141896,11.0
141897,10.0
141898,10.0
141899,11.0
141900,10.0
141901,10.0
141902,11.0
141903,11.0
141904,11.0
141905,11.0
141906,11.0
141907,11.0
141908,11.0
141909,11.0
141910,11.0
141911,10.0
141912,11.0
141913,10.0
141914,11.0
141915,11.0
141916,11.0
141917,10.0
141918,11.0
141919,11.0
141920,11.0
141921,10.0
141922,11.0
141923,11.0
141924,11.0
141925,10.0
141926,11.0
141927,11.0
141928,11.0
141929,11.0
141930,10.0
141931,10.0
141932,10.0
141933,11.0
141934,11.0
141935,10.0
141936,10.0
141937,11.0
141938,10.0
141939,11.0
141940,11.0
141941,10.0
141942,10.0
141943,11.0
141944,11.0
141945,11.0
141946,11.0
141947,11.0
141948,11.0
141949,11.0
141950,10.0
141951,11.0
141952,11.0
141953,10.0
141954,10.0
141955,10.0
141956,11.0
141957,11.0
141958,10.0
141959,10.0
141960,11.0
141961,11.0
141962,11.0
141963,11.0
141964,10.0
141965,10.0
141966,11.0
141967,10.0
141968,11.0
141969,10.0
141970,10.0
141971,10.0
141972,11.0
141973,10.0
141974,10.0
141975,11.0
141976,10.0
141977,11.0
141978,11.0
141979,10.0
141980,11.0
141981,10.0
141982,11.0
141983,11.0
141984,11.0
141985,11.0
141986,11.0
141987,11.0
141988,10.0
141989,11.0
141990,11.0
141991,10.0
141992,10.0
141993,10.0
141994,11.0
141995,11.0
141996,10.0
141997,11.0
141998,10.0
141999,10.0
142000,11.0
142001,10.0
142002,11.0
142003,10.0
142004,11.0
142005,11.0
142006,11.0
142007,11.0
142008,11.0
142009,11.0
142010,10.0
142011,11.0
142012,11.0
142013,10.0
142014,11.0
142015,10.0
142016,12.0
142017,10.0
142018,11.0
142019,11.0
142020,10.0
142021,11.0
142022,10.0
142023,11.0
142024,11.0
142025,10.0
142026,11.0
142027,10.0
142028,10.0
142029,10.0
142030,12.0
142031,11.0
142032,11.0
142033,10.0
142034,10.0
142035,12.0
142036,11.0
142037,11.0
142038,11.0
142039,11.0
142040,11.0
142041,11.0
142042,11.0
142043,11.0
142044,10.0
142045,11.0
142046,11.0
142047,10.0
142048,11.0
142049,10.0
142050,11.0
142051,10.0
142052,11.0
142053,11.0
142054,11.0
142055,10.0
142056,10.0
142057,11.0
142058,11.0
142059,12.0
142060,11.0
142061,10.0
142062,10.0
142063,11.0
142064,11.0
142065,11.0
142066,11.0
142067,10.0
142068,10.0
142069,11.0
142070,11.0
142071,11.0
142072,11.0
142073,11.0
142074,10.0
142075,11.0
142076,11.0
142077,10.0
142078,11.0
142079,11.0
142080,11.0
142081,11.0
142082,11.0
142083,11.0
142084,11.0
142085,11.0
142086,10.0
142087,10.0
142088,11.0
142089,10.0
142090,12.0
142091,11.0
142092,11.0
142093,10.0
142094,10.0
142095,10.0
142096,10.0
142097,11.0
142098,12.0
142099,10.0
142100,10.0
142101,10.0
142102,11.0
142103,11.0
142104,11.0
142105,10.0
142106,11.0
142107,11.0
142108,11.0
142109,11.0
142110,11.0
142111,10.0
142112,10.0
142113,12.0
142114,10.0
142115,11.0
142116,11.0
142117,11.0
142118,10.0
142119,11.0
142120,11.0
142121,10.0
142122,10.0
142123,12.0
142124,11.0
142125,11.0
142126,10.0
142127,10.0
142128,11.0
142129,11.0
142130,10.0
142131,10.0
142132,11.0
142133,10.0
142134,10.0
142135,11.0
142136,11.0
142137,10.0
142138,10.0
142139,11.0
142140,10.0
142141,11.0
142142,10.0
142143,10.0
142144,11.0
142145,10.0
142146,10.0
142147,11.0
142148,11.0
142149,11.0
142150,10.0
142151,11.0
142152,10.0
142153,11.0
142154,10.0
142155,11.0
142156,10.0
142157,11.0
142158,11.0
142159,10.0
142160,11.0
142161,12.0
142162,11.0
142163,11.0
142164,11.0
142165,10.0
142166,11.0
142167,11.0
142168,11.0
142169,11.0
142170,11.0
142171,11.0
142172,11.0
142173,11.0
142174,11.0
142175,11.0
142176,11.0
142177,10.0
142178,10.0
142179,11.0
142180,10.0
142181,11.0
142182,10.0
142183,10.0
142184,11.0
142185,10.0
142186,11.0
142187,11.0
142188,11.0
142189,10.0
142190,10.0
142191,11.0
142192,11.0
142193,11.0
142194,11.0
142195,11.0
142196,11.0
142197,11.0
142198,11.0
142199,10.0
142200,10.0
142201,10.0
142202,10.0
142203,12.0
142204,11.0
142205,10.0
142206,11.0
142207,11.0
142208,11.0
142209,11.0
142210,11.0
142211,11.0
142212,10.0
142213,10.0
142214,11.0
142215,10.0
142216,10.0
142217,10.0
142218,11.0
142219,11.0
142220,11.0
142221,10.0
142222,10.0
142223,11.0
142224,10.0
142225,11.0
142226,11.0
142227,11.0
142228,11.0
142229,11.0
142230,10.0
142231,11.0
142232,10.0
142233,12.0
142234,10.0
142235,11.0
142236,12.0
142237,11.0
142238,11.0
142239,11.0
142240,11.0
142241,10.0
142242,11.0
142243,11.0
142244,10.0
142245,11.0
142246,11.0
142247,10.0
142248,10.0
142249,11.0
142250,11.0
142251,11.0
142252,11.0
142253,10.0
142254,11.0
142255,11.0
142256,11.0
142257,11.0
142258,11.0
142259,11.0
142260,10.0
142261,10.0
142262,11.0
142263,11.0
142264,11.0
142265,10.0
142266,11.0
142267,10.0
142268,11.0
142269,11.0
142270,11.0
142271,10.0
142272,12.0
142273,10.0
142274,12.0
142275,11.0
142276,11.0
142277,11.0
142278,11.0
142279,11.0
142280,11.0
142281,10.0
142282,10.0
142283,10.0
142284,10.0
142285,11.0
142286,11.0
142287,11.0
142288,10.0
142289,11.0
142290,11.0
142291,11.0
142292,10.0
142293,10.0
142294,10.0
142295,11.0
142296,12.0
142297,11.0
142298,10.0
142299,11.0
142300,11.0
142301,11.0
142302,12.0
142303,11.0
142304,11.0
142305,11.0
142306,11.0
142307,10.0
142308,10.0
142309,11.0
142310,11.0
142311,10.0
142312,10.0
142313,11.0
142314,11.0
142315,11.0
142316,10.0
142317,11.0
142318,11.0
142319,10.0
142320,11.0
142321,10.0
142322,10.0
142323,11.0
142324,10.0
142325,11.0
142326,10.0
142327,11.0
142328,10.0
142329,10.0
142330,10.0
142331,11.0
142332,10.0
142333,10.0
142334,10.0
142335,11.0
142336,12.0
142337,10.0
142338,11.0
142339,10.0
142340,10.0
142341,11.0
142342,11.0
142343,10.0
142344,10.0
142345,11.0
142346,10.0
142347,11.0
142348,11.0
142349,11.0
142350,11.0
142351,11.0
142352,11.0
142353,11.0
142354,11.0
142355,10.0
142356,11.0
142357,11.0
142358,11.0
142359,11.0
142360,11.0
142361,11.0
142362,11.0
142363,10.0
142364,11.0
142365,11.0
142366,11.0
142367,11.0
142368,11.0
142369,11.0
142370,10.0
142371,11.0
142372,10.0
142373,11.0
142374,11.0
142375,11.0
142376,10.0
142377,11.0
142378,10.0
142379,10.0
142380,10.0
142381,11.0
142382,11.0
142383,11.0
142384,10.0
142385,11.0
142386,11.0
142387,12.0
142388,10.0
142389,11.0
142390,12.0
142391,11.0
142392,12.0
142393,11.0
142394,11.0
142395,10.0
142396,10.0
142397,10.0
142398,10.0
142399,10.0
142400,10.0
142401,11.0
142402,10.0
142403,10.0
142404,10.0
142405,10.0
142406,11.0
142407,10.0
142408,11.0
142409,11.0
142410,10.0
142411,10.0
142412,10.0
142413,11.0
142414,11.0
142415,10.0
142416,11.0
142417,11.0
142418,11.0
142419,11.0
142420,10.0
142421,10.0
142422,10.0
142423,10.0
142424,10.0
142425,10.0
142426,11.0
142427,10.0
142428,11.0
142429,11.0
142430,10.0
142431,10.0
142432,10.0
142433,11.0
142434,11.0
142435,10.0
142436,11.0
142437,10.0
142438,11.0
142439,11.0
142440,11.0
142441,11.0
142442,11.0
142443,10.0
142444,11.0
142445,10.0
142446,11.0
142447,11.0
142448,11.0
142449,10.0
142450,10.0
142451,11.0
142452,11.0
142453,11.0
142454,10.0
142455,10.0
142456,11.0
142457,10.0
142458,10.0
142459,11.0
142460,10.0
142461,11.0
142462,10.0
142463,10.0
142464,10.0
142465,10.0
142466,11.0
142467,10.0
142468,11.0
142469,11.0
142470,11.0
142471,12.0
142472,10.0
142473,11.0
142474,11.0
142475,10.0
142476,11.0
142477,10.0
142478,11.0
142479,11.0
142480,10.0
142481,10.0
142482,11.0
142483,11.0
142484,11.0
142485,11.0
142486,11.0
142487,10.0
142488,11.0
142489,10.0
142490,11.0
142491,10.0
142492,11.0
142493,10.0
142494,11.0
142495,11.0
142496,10.0
142497,11.0
142498,11.0
142499,11.0
142500,10.0
142501,10.0
142502,10.0
142503,11.0
142504,11.0
142505,11.0
142506,11.0
142507,11.0
142508,10.0
142509,11.0
142510,10.0
142511,10.0
142512,10.0
142513,11.0
142514,11.0
142515,11.0
142516,11.0
142517,11.0
142518,10.0
142519,10.0
142520,11.0
142521,10.0
142522,11.0
142523,10.0
142524,10.0
142525,10.0
142526,11.0
142527,10.0
142528,11.0
142529,10.0
142530,10.0
142531,11.0
142532,11.0
142533,11.0
142534,11.0
142535,10.0
142536,10.0
142537,11.0
142538,11.0
142539,11.0
142540,11.0
142541,11.0
142542,10.0
142543,11.0
142544,10.0
142545,11.0
142546,11.0
142547,10.0
142548,10.0
142549,10.0
142550,11.0
142551,11.0
142552,11.0
142553,11.0
142554,11.0
142555,10.0
142556,10.0
142557,11.0
142558,11.0
142559,11.0
142560,12.0
142561,11.0
142562,11.0
142563,10.0
142564,10.0
142565,11.0
142566,11.0
142567,11.0
142568,10.0
142569,10.0
142570,10.0
142571,10.0
142572,10.0
142573,11.0
142574,11.0
142575,11.0
142576,11.0
142577,11.0
142578,11.0
142579,10.0
142580,10.0
142581,11.0
142582,10.0
142583,10.0
142584,11.0
142585,11.0
142586,11.0
142587,10.0
142588,11.0
142589,11.0
142590,11.0
142591,11.0
142592,10.0
142593,11.0
142594,10.0
142595,10.0
142596,11.0
142597,10.0
142598,11.0
142599,11.0
142600,10.0
142601,10.0
142602,11.0
142603,11.0
142604,11.0
142605,11.0
142606,11.0
142607,11.0
142608,10.0
142609,10.0
142610,12.0
142611,10.0
142612,10.0
142613,11.0
142614,11.0
142615,11.0
142616,11.0
142617,11.0
142618,11.0
142619,10.0
142620,11.0
142621,11.0
142622,10.0
142623,11.0
142624,10.0
142625,11.0
142626,11.0
142627,10.0
142628,10.0
142629,10.0
142630,10.0
142631,11.0
142632,10.0
142633,11.0
142634,11.0
142635,10.0
142636,11.0
142637,10.0
142638,10.0
142639,12.0
142640,11.0
142641,11.0
142642,10.0
142643,11.0
142644,12.0
142645,12.0
142646,11.0
142647,11.0
142648,11.0
142649,12.0
142650,11.0
142651,11.0
142652,10.0
142653,11.0
142654,11.0
142655,10.0
142656,12.0
142657,10.0
142658,11.0
142659,10.0
142660,11.0
142661,11.0
142662,10.0
142663,11.0
142664,11.0
142665,10.0
142666,10.0
142667,10.0
142668,11.0
142669,11.0
142670,11.0
142671,12.0
142672,11.0
142673,11.0
142674,10.0
142675,10.0
142676,11.0
142677,11.0
142678,11.0
142679,11.0
142680,11.0
142681,10.0
142682,11.0
142683,10.0
142684,10.0
142685,11.0
142686,11.0
142687,10.0
142688,10.0
142689,11.0
142690,11.0
142691,10.0
142692,11.0
142693,12.0
142694,11.0
142695,11.0
142696,11.0
142697,10.0
142698,10.0
142699,11.0
142700,10.0
142701,11.0
142702,11.0
142703,11.0
142704,11.0
142705,10.0
142706,11.0
142707,11.0
142708,11.0
142709,10.0
142710,11.0
142711,10.0
142712,10.0
142713,10.0
142714,11.0
142715,10.0
142716,11.0
142717,10.0
142718,11.0
142719,10.0
142720,10.0
142721,11.0
142722,10.0
142723,10.0
142724,10.0
142725,11.0
142726,10.0
142727,10.0
142728,10.0
142729,10.0
142730,10.0
142731,11.0
142732,11.0
142733,11.0
142734,10.0
142735,10.0
142736,10.0
142737,11.0
142738,10.0
142739,11.0
142740,11.0
142741,10.0
142742,10.0
142743,10.0
142744,11.0
142745,10.0
142746,11.0
142747,11.0
142748,11.0
142749,11.0
142750,12.0
142751,10.0
142752,12.0
142753,11.0
142754,10.0
142755,10.0
142756,11.0
142757,11.0
142758,10.0
142759,10.0
142760,11.0
142761,10.0
142762,10.0
142763,12.0
142764,10.0
142765,11.0
142766,10.0
142767,11.0
142768,11.0
142769,11.0
142770,11.0
142771,13.0
